0.0864628163,96582.1250000000
0.0262328335,11290.6250000000
0.0236904142,16916.1250000000
0.0275485869,13677.1250000000
0.0276787917,13573.5000000000
0.0000000000,0.0000000000
0.0692483759,31623.6250000000
0.0278089965,12060.6250000000
0.0213672871,11633.5000000000
0.0283572270,11607.1250000000
0.0426043694,16745.7500000000
0.0136029714,5238.6250000000
0.0420904032,15571.0000000000
0.0274800581,9608.8750000000
0.0000000000,0.0000000000
0.0607302431,21354.1250000000
0.0330103341,11554.8750000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.4420862915,258569.8750000000
